GVKEY,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,actq,billexceq,ceqq,cheq,chq,cogsq,cshoq,cshprq,dlcq,dlttq,dvintfq,dvpq,opepsq,optdrq,pstkq,wcapq,dvy,costat,cshtrq,dvpspq,mkvaltq,prccq,prchq,prclq,add1,city,county,naics,sic,spcseccd,state
002285,2005-09-30,2005,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2005Q3,2005Q3,19159.0000,,9423.0000,5074.0000,,10047.0000,770.5940,787.3000,726.0000,10136.0000,,0.0000,0.2900,1.9000,0.0000,-6957.0000,620.0000,A,221939600.0000,0.2500,,67.950000000000,68.380000000000,62.010000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2005-12-31,2005,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2005Q4,2005Q4,21968.0000,,11059.0000,5966.0000,,11400.0000,760.5770,775.0000,1189.0000,9538.0000,,0.0000,0.7700,1.5000,0.0000,-6220.0000,820.0000,A,248667000.0000,0.2500,,70.240000000000,72.400000000000,63.700000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2006-03-31,2006,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2006Q1,2006Q1,22763.0000,,11517.0000,7357.0000,,11035.0000,760.5500,770.5000,1967.0000,9057.0000,,0.0000,0.9000,1.8000,0.0000,-6625.0000,240.0000,A,217388400.0000,0.3000,59269.6615,77.930000000000,79.500000000000,65.900000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2006-06-30,2006,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2006Q2,2006Q2,23171.0000,,10369.0000,8134.0000,,12127.0000,758.9110,761.3000,1499.0000,8962.0000,,0.0000,0.9400,1.8000,0.0000,-7186.0000,481.0000,A,255759200.0000,0.3000,62162.4000,81.910000000000,89.580000000000,76.400000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2006-09-30,2006,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2006Q3,2006Q3,22376.0000,,11026.0000,5621.0000,,11434.0000,760.5760,773.0000,1582.0000,8549.0000,,0.0000,1.0500,1.8000,0.0000,-7284.0000,719.0000,A,252661900.0000,0.3000,59971.4176,78.850000000000,84.060000000000,72.130000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2006-12-31,2006,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2006Q4,2006Q4,22983.0000,,4739.0000,6386.0000,,13943.0000,757.8360,759.6900,1381.0000,8157.0000,,0.0000,1.4100,1.8000,0.0000,-6718.0000,956.0000,A,272347800.0000,0.3000,67326.1502,88.840000000000,92.050000000000,77.770000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2007-03-31,2007,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2007Q1,2007Q1,22510.0000,,5611.0000,5277.0000,4836.0000,11868.0000,756.7060,765.4000,598.0000,8149.0000,,0.0000,1.1400,1.7000,0.0000,-5919.0000,276.0000,A,261645887.0000,0.3500,67278.7305,88.910000000000,92.240000000000,84.600000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2007-06-30,2007,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2007Q2,2007Q2,25523.0000,,5857.0000,7631.0000,7156.0000,13102.0000,754.0260,763.5000,561.0000,8094.0000,,0.0000,1.3800,,0.0000,-4604.0000,552.0000,A,269335132.0000,0.3500,72507.1402,96.160000000000,101.450000000000,88.080000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2007-09-30,2007,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2007Q3,2007Q3,26628.0000,,6406.0000,9464.0000,8948.0000,12796.0000,745.9470,759.3000,1025.0000,7555.0000,,0.0000,1.4600,,0.0000,-4239.0000,826.0000,A,351661131.0000,0.3500,78316.9755,104.990000000000,107.830000000000,90.080000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2007-12-31,2007,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2007Q4,2007Q4,27280.0000,,9004.0000,9308.0000,7042.0000,14007.0000,736.6810,749.0000,762.0000,7455.0000,,0.0000,1.3800,1.7000,0.0000,-4258.0000,1096.0000,A,446320256.0000,0.3500,64430.1203,87.460000000000,107.150000000000,85.550000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2008-03-31,2008,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2008Q1,2008Q1,28201.0000,,9066.0000,9588.0000,7707.0000,12181.0000,722.4130,738.0000,802.0000,7428.0000,,0.0000,1.6300,1.6700,0.0000,-4485.0000,306.0000,A,455769721.0000,0.4000,53725.8548,74.370000000000,87.839900000000,71.585000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2008-06-30,2008,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2008Q2,2008Q2,25937.0000,,8594.0000,7371.0000,5619.0000,13523.0000,711.7290,717.4000,916.0000,7240.0000,,0.0000,1.4000,1.6700,0.0000,-5508.0000,606.0000,A,431438800.0000,0.4000,46774.8299,65.720000000000,88.290000000000,65.550000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2008-09-30,2008,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2008Q3,2008Q3,24341.0000,,8714.0000,4777.0000,4186.0000,12137.0000,705.9510,717.5000,390.0000,7217.0000,,0.0000,0.9500,1.6700,0.0000,-5021.0000,901.0000,A,472915615.0000,0.4000,40486.2899,57.350000000000,69.500000000000,54.200000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2008-12-31,2008,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2008Q4,2008Q4,25964.0000,,-1294.0000,3279.0000,3268.0000,10797.0000,698.1380,706.0000,560.0000,6952.0000,,0.0000,0.5800,1.7000,0.0000,-4961.0000,1192.0000,A,588438146.0000,0.4000,29789.5485,42.670000000000,58.000000000000,36.170000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2009-03-31,2009,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2009Q1,2009Q1,27804.0000,,-662.0000,4450.0000,4237.0000,13314.0000,697.3020,705.3000,530.0000,8742.0000,,0.0000,0.8800,2.4000,0.0000,-2161.0000,305.0000,A,519571669.0000,0.4200,24810.0052,35.580000000000,47.000000000000,29.050000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2009-06-30,2009,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2009Q2,2009Q2,30120.0000,,180.0000,4770.0000,4599.0000,13383.0000,697.2880,705.1000,416.0000,8700.0000,,0.0000,1.4200,,0.0000,-1152.0000,610.0000,A,481467729.0000,0.4200,29634.7400,42.500000000000,53.390000000000,34.210000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2009-09-30,2009,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2009Q3,2009Q3,30227.0000,,-1028.0000,6446.0000,6095.0000,14004.0000,697.1610,701.3000,973.0000,10065.0000,,0.0000,-2.2200,,0.0000,-1822.0000,915.0000,A,417677748.0000,0.4200,37751.2682,54.150000000000,55.480000000000,38.920000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2009-12-31,2009,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2009Q4,2009Q4,35275.0000,,2128.0000,11223.0000,9215.0000,13998.0000,726.2910,716.7600,707.0000,12217.0000,,0.0000,1.7900,,0.0000,2392.0000,1220.0000,A,313923685.0000,0.4200,39314.1318,54.130000000000,56.560000000000,47.180000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2010-03-31,2010,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2010Q1,2010Q1,36798.0000,,2942.0000,10362.0000,4517.0000,11698.0000,728.7650,734.8000,1479.0000,11464.0000,,0.0000,0.9100,3.0000,0.0000,3314.0000,318.0000,A,403123349.0000,0.4200,52915.6267,72.610000000000,74.530000000000,54.800000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2010-06-30,2010,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2010Q2,2010Q2,38327.0000,,3077.0000,10026.0000,4468.0000,12050.0000,731.1900,737.2000,1507.0000,11439.0000,,0.0000,1.0700,,0.0000,4239.0000,637.0000,A,412235819.0000,0.4200,45882.1725,62.750000000000,76.000000000000,59.840000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2010-09-30,2010,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2010Q3,2010Q3,39454.0000,,4454.0000,9966.0000,2864.0000,13288.0000,733.3900,739.1000,953.0000,11466.0000,,0.0000,1.1300,,0.0000,5216.0000,945.0000,A,305632661.0000,0.4200,48799.7706,66.540000000000,70.000000000000,59.480000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2010-12-31,2010,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2010Q4,2010Q4,40572.0000,,2766.0000,10517.0000,5359.0000,12920.0000,735.2590,741.3000,948.0000,11473.0000,,0.0000,1.1200,,0.0000,5177.0000,1253.0000,A,350747481.0000,0.4200,47983.0023,65.260000000000,72.490000000000,61.840000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2011-03-31,2011,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2011Q1,2011Q1,41009.0000,,3912.0000,7772.0000,5670.0000,11636.0000,737.9560,742.9000,966.0000,10723.0000,,0.0000,0.7900,2.3000,0.0000,5752.0000,309.0000,A,339764086.0000,0.4200,54557.0871,73.930000000000,74.470000000000,66.000000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2011-06-30,2011,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2011Q2,2011Q2,44353.0000,,4733.0000,8802.0000,5050.0000,12742.0000,740.5710,745.5000,1304.0000,10324.0000,,0.0000,1.2700,,0.0000,6983.0000,620.0000,A,286222422.0000,0.4200,54750.4140,73.930000000000,80.650000000000,70.290000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2011-09-30,2011,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2011Q3,2011Q3,46347.0000,,5967.0000,9233.0000,5954.0000,13908.0000,742.8830,748.0000,1603.0000,10777.0000,,0.0000,1.6000,,0.0000,8754.0000,932.0000,A,425646664.0000,0.4200,44951.8503,60.510000000000,76.200000000000,56.010000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2011-12-31,2011,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2011Q4,2011Q4,49810.0000,,3515.0000,11272.0000,10049.0000,15793.0000,744.7050,750.0000,2353.0000,10018.0000,,0.0000,1.3200,,0.0000,8536.0000,1244.0000,A,358362242.0000,0.4200,54624.1118,73.350000000000,74.740000000000,56.900000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2012-03-31,2012,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2012Q1,2012Q1,50131.0000,,5027.0000,10516.0000,6718.0000,15615.0000,748.7260,750.2000,2807.0000,8817.0000,,0.0000,1.1100,2.4000,0.0000,8826.0000,328.0000,A,277379049.0000,0.4400,55682.7526,74.370000000000,76.740000000000,72.300000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2012-06-30,2012,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2012Q2,2012Q2,51608.0000,,5804.0000,10307.0000,6305.0000,16299.0000,751.3480,755.9000,2466.0000,8735.0000,,0.0000,1.2900,,0.0000,9158.0000,658.0000,A,261312108.0000,0.4400,55825.1564,74.300000000000,77.830100000000,66.820000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2012-09-30,2012,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2012Q3,2012Q3,53778.0000,,7588.0000,11172.0000,6582.0000,16307.0000,753.7290,759.5000,2172.0000,9014.0000,,0.0000,1.3600,,0.0000,10926.0000,990.0000,A,275708990.0000,0.4400,52455.7698,69.595000000000,75.960000000000,69.030000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2012-12-31,2012,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2012Q4,2012Q4,57309.0000,,5867.0000,13558.0000,10341.0000,18524.0000,755.6310,764.1000,1436.0000,8973.0000,,0.0000,1.2900,1.1000,0.0000,12327.0000,1322.0000,A,283680341.0000,0.4400,56944.3522,75.360000000000,76.559900000000,69.200000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2013-03-31,2013,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2013Q1,2013Q1,59490.0000,18505.0000,7462.0000,11853.0000,8335.0000,15308.0000,758.3210,761.2000,917.0000,8254.0000,,0.0000,1.4500,,0.0000,13824.0000,367.0000,A,398060091.0000,0.4850,65101.8579,85.850000000000,86.840000000000,72.680000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2013-06-30,2013,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2013Q2,2013Q2,61310.0000,18145.0000,7526.0000,14325.0000,8694.0000,17996.0000,754.0340,763.3000,883.0000,8695.0000,,0.0000,1.4300,,0.0000,14361.0000,735.0000,A,317703137.0000,0.4850,77243.2430,102.440000000000,104.150000000000,83.800000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2013-09-30,2013,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2013Q3,2013Q3,64162.0000,20216.0000,8951.0000,15911.0000,10041.0000,18198.0000,751.9100,759.4000,919.0000,8677.0000,,0.0000,1.5300,,0.0000,14482.0000,1102.0000,A,321750670.0000,0.4850,88349.4250,117.500000000000,120.380000000000,98.990000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2013-12-31,2013,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2013Q4,2013Q4,65074.0000,20027.0000,14875.0000,15258.0000,9088.0000,19441.0000,747.3790,751.7000,1563.0000,8072.0000,,0.0000,1.9700,2.6000,0.0000,13588.0000,1467.0000,A,268547718.0000,0.4850,102009.7597,136.490000000000,142.000000000000,113.340000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2014-03-31,2014,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2014Q1,2014Q1,64777.0000,21112.0000,14520.0000,12224.0000,6942.0000,16496.0000,730.7510,743.4000,1660.0000,7275.0000,,0.0000,1.5900,,0.0000,12275.0000,540.0000,A,331762516.0000,0.7300,91701.9430,125.490000000000,144.571000000000,118.770000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2014-06-30,2014,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2014Q2,2014Q2,65527.0000,21244.0000,14061.0000,11330.0000,7533.0000,18201.0000,721.3570,729.8000,1591.0000,7292.0000,,0.0000,1.5500,,0.0000,12188.0000,1071.0000,A,218093703.0000,0.7300,91778.2511,127.230000000000,138.390000000000,121.920000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2014-09-30,2014,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2014Q3,2014Q3,65218.0000,21127.0000,14511.0000,10077.0000,6655.0000,19579.0000,713.8410,721.5000,1579.0000,7301.0000,,0.0000,1.8800,,0.0000,12014.0000,1596.0000,A,265854306.0000,0.7300,90929.0666,127.380000000000,130.580000000000,117.870000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2014-12-31,2014,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2014Q4,2014Q4,67785.0000,23175.0000,8665.0000,13092.0000,11733.0000,20167.0000,706.7280,713.1000,929.0000,8141.0000,,0.0000,2.0500,,0.0000,11068.0000,2115.0000,A,276020783.0000,0.7300,91860.5054,129.980000000000,135.780000000000,116.320000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2015-03-31,2015,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2015Q1,2015Q1,66421.0000,22752.0000,7906.0000,9631.0000,8655.0000,18021.0000,694.0040,704.6000,133.0000,8905.0000,,0.0000,1.8900,,0.0000,11165.0000,639.0000,A,282793930.0000,0.9100,104156.1203,150.080000000000,158.830000000000,126.180000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2015-06-30,2015,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2015Q2,2015Q2,66806.0000,23373.0000,6264.0000,9625.0000,9157.0000,20880.0000,681.0670,690.1000,112.0000,8904.0000,,0.0000,1.6100,,0.0000,9670.0000,1264.0000,A,233894712.0000,0.9100,94477.6142,138.720000000000,155.500000000000,138.440000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2015-09-30,2015,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2015Q3,2015Q3,67576.0000,23442.0000,6740.0000,9857.0000,9383.0000,21147.0000,670.9610,680.1000,614.0000,8402.0000,,0.0000,2.5000,,0.0000,9768.0000,1882.0000,A,243656317.0000,0.9100,87862.3430,130.950000000000,149.180000000000,115.140000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2015-12-31,2015,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2015Q4,2015Q4,68234.0000,24364.0000,6335.0000,12052.0000,11302.0000,20143.0000,666.6240,670.5000,1234.0000,8730.0000,,0.0000,1.5200,,0.0000,17822.0000,2490.0000,A,224381737.0000,0.9100,96387.1642,144.590000000000,150.585000000000,128.560000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2016-03-31,2016,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2016Q1,2016Q1,65587.0000,23926.0000,4043.0000,8352.0000,7886.0000,18638.0000,639.8150,658.6000,1243.0000,8721.0000,,0.0000,1.8500,,0.0000,16070.0000,717.0000,A,396398565.0000,1.0900,81218.1161,126.940000000000,141.700000000000,102.100000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2016-06-30,2016,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2016Q2,2016Q2,63507.0000,23409.0000,585.0000,9265.0000,8605.0000,21862.0000,625.8580,635.3000,1168.0000,9847.0000,,0.0000,0.9600,,0.0000,13648.0000,1408.0000,A,281014389.0000,1.0900,81280.1785,129.870000000000,137.890000000000,122.350000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2016-09-30,2016,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2016Q3,2016Q3,62237.0000,22646.0000,2089.0000,9668.0000,8986.0000,19416.0000,618.9600,624.6000,632.0000,9824.0000,,0.0000,2.6600,,0.0000,13748.0000,2084.0000,A,209048981.0000,1.0900,81541.7904,131.740000000000,139.450000000000,123.960000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2016-12-31,2016,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2016Q4,2016Q4,62488.0000,23869.0000,817.0000,10029.0000,8801.0000,18905.0000,617.1520,620.1500,384.0000,9568.0000,,0.0000,2.6300,,0.0000,12354.0000,2756.0000,A,218021637.0000,1.0900,96078.2234,155.680000000000,160.070000000000,130.740000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2017-03-31,2017,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2017Q1,2017Q1,62367.0000,24118.0000,95.0000,9205.0000,8190.0000,17592.0000,605.7920,613.6000,367.0000,10432.0000,,0.0000,2.5700,,0.0000,12586.0000,868.0000,A,211511979.0000,1.4200,107140.3731,176.860000000000,185.710000000000,155.210000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2017-06-30,2017,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2017Q2,2017Q2,62831.0000,25802.0000,-2037.0000,10326.0000,8737.0000,18201.0000,593.1990,601.8000,720.0000,10055.0000,,0.0000,2.9100,,0.0000,9922.0000,1720.0000,A,182377676.0000,1.4200,117305.1023,197.750000000000,204.390000000000,175.471000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2017-09-30,2017,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2017Q3,2017Q3,64142.0000,26695.0000,1086.0000,10032.0000,8569.0000,19415.0000,597.3510,597.6000,988.0000,9780.0000,,0.0000,3.0300,,0.0000,9733.0000,2575.0000,A,235965457.0000,1.4200,151852.5977,254.210000000000,259.300000000000,197.750000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2017-12-31,2017,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2017Q4,2017Q4,65161.0000,27440.0000,355.0000,9992.0000,8813.0000,19287.0000,591.0390,597.0000,1335.0000,9782.0000,,0.0000,3.8000,,0.0000,8892.0000,3417.0000,A,192239744.0000,1.4200,174303.3115,294.910000000000,299.330000000000,253.530100000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2018-03-31,2018,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2018Q1,2018Q1,86543.0000,49955.0000,1222.0000,9891.0000,9235.0000,18307.0000,584.2220,590.1000,1981.0000,10471.0000,,0.0000,4.1900,,0.0000,11011.0000,1006.0000,A,378229485.0000,1.7100,191554.7094,327.880000000000,371.600000000000,295.396000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2018-06-30,2018,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2018Q2,2018Q2,86401.0000,50970.0000,-1441.0000,9770.0000,8121.0000,19012.0000,575.8840,581.9000,1611.0000,10507.0000,,0.0000,3.9700,,0.0000,8676.0000,1997.0000,A,272916204.0000,1.7100,193214.8408,335.510000000000,374.480000000000,311.880000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2018-09-30,2018,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2018Q3,2018Q3,87686.0000,51496.0000,-1289.0000,9990.0000,8034.0000,20499.0000,568.9990,574.2000,1389.0000,10487.0000,,0.0000,3.3900,,0.0000,8269.0000,2976.0000,A,186825503.0000,1.7100,211610.7281,371.900000000000,374.220000000000,328.030000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2018-12-31,2018,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2018Q4,2018Q4,87830.0000,50676.0000,339.0000,8564.0000,7637.0000,21489.0000,567.6410,570.6000,3190.0000,10657.0000,,0.0000,6.0000,,0.0000,6240.0000,3946.0000,A,274944989.0000,1.7100,183064.2225,322.500000000000,394.280000000000,292.470400000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2019-03-31,2019,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2019Q1,2019Q1,89509.0000,52534.0000,125.0000,7729.0000,6836.0000,18106.0000,563.4110,567.1000,3622.0000,12186.0000,,0.0000,4.1300,,0.0000,5894.0000,1161.0000,A,421865156.0000,2.0550,214896.2236,381.420000000000,446.010000000000,309.400000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2019-06-30,2019,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2019Q2,2019Q2,95111.0000,52523.0000,-5322.0000,9606.0000,9167.0000,17248.0000,562.7030,564.7000,4608.0000,15725.0000,,0.0000,3.6900,,0.0000,2922.0000,2317.0000,A,322556259.0000,2.0550,204829.5190,364.010000000000,398.660000000000,330.670000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2019-09-30,2019,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2019Q3,2019Q3,101656.0000,53167.0000,-4116.0000,10913.0000,9763.0000,16339.0000,562.7890,564.6000,4614.0000,21267.0000,,0.0000,2.1100,,0.0000,9810.0000,3473.0000,A,278314561.0000,2.0550,214124.3308,380.470000000000,391.000000000000,319.550000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2019-12-31,2019,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2019Q4,2019Q4,102229.0000,51551.0000,-8617.0000,10030.0000,9485.0000,17774.0000,562.9090,565.4000,7592.0000,20940.0000,,0.0000,1.5000,,0.0000,4917.0000,4630.0000,A,326563318.0000,2.0550,183373.2358,325.760000000000,382.850000000000,320.610000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2020-03-31,2020,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2020Q1,2020Q1,111011.0000,52883.0000,-9665.0000,15527.0000,15039.0000,15266.0000,564.3130,565.4000,5173.0000,33754.0000,33.0000,0.0000,0.1500,,0.0000,16509.0000,1158.0000,A,1039315960.0000,2.0550,84161.6408,149.140000000000,349.950000000000,89.000000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2020-06-30,2020,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2020Q2,2020Q2,130277.0000,53367.0000,-11667.0000,32430.0000,19992.0000,11422.0000,564.4200,565.9000,2922.0000,58457.0000,53.0000,0.0000,-0.9600,,0.0000,37795.0000,1158.0000,A,2881678600.0000,0.0000,103458.1860,183.300000000000,234.200000000000,113.890000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2020-09-30,2020,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2020Q3,2020Q3,131012.0000,51974.0000,-11821.0000,27116.0000,10564.0000,11940.0000,564.5160,566.1000,3634.0000,57325.0000,58.0000,0.0000,0.2800,,0.0000,38705.0000,1158.0000,A,1885231490.0000,0.0000,93291.9142,165.260000000000,190.610000000000,145.020000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2020-12-31,2020,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2020Q4,2020Q4,121642.0000,50488.0000,-18316.0000,25590.0000,7752.0000,19911.0000,582.3200,575.4000,1961.0000,62974.0000,,0.0000,-15.4600,,0.0000,34362.0000,1158.0000,A,1351630975.0000,0.0000,124651.4192,214.060000000000,244.080000000000,141.580000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2021-03-31,2021,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2021Q1,2021Q1,119945.0000,50908.0000,-18058.0000,21920.0000,7059.0000,12695.0000,584.4550,585.4000,6021.0000,57554.0000,,0.0000,-0.1100,0.0000,0.0000,30053.0000,0.0000,A,1017061774.0000,0.0000,148872.3776,254.720000000000,278.567100000000,191.850400000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2021-06-30,2021,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2021Q2,2021Q2,119095.0000,50738.0000,-16682.0000,21342.0000,8271.0000,13513.0000,585.8760,587.1000,6534.0000,57025.0000,,0.0000,1.6400,,0.0000,30871.0000,0.0000,A,774132181.0000,0.0000,140352.4546,239.560000000000,260.480000000000,219.070000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
002285,2021-09-30,2021,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,USD,2021Q3,2021Q3,116888.0000,51269.0000,-14440.0000,19995.0000,9764.0000,12435.0000,587.4720,588.6000,5377.0000,57042.0000,,0.0000,0.6300,,0.0000,31117.0000,0.0000,A,653047910.0000,0.0000,129208.5917,219.940000000000,241.800000000000,204.800000000000,929 Long Bridge Drive,Arlington,,336411,3721,925,VA
